lead_id,created_date,channel,campaign,company_segment,industry,employee_count,lead_score,first_response_hours,mql_date,sql_date,opportunity_date,customer_date,expected_arr,status
L02054,2025-07-03,Paid Social,Campaign 0,Enterprise,SaaS,150,49,23,2025-07-06,2025-07-18,2025-07-31,,29400,Opportunity
L02055,2025-01-30,Paid Social,Campaign 0,Mid-Market,SaaS,150,84,33,2025-02-06,,,,0,MQL
L02056,2025-12-27,Paid Search,Campaign 1,Enterprise,SaaS,150,53,15,2026-01-03,2026-01-19,2026-02-04,,12900,Opportunity
L02057,2026-03-31,Email Nurture,Campaign 5,Mid-Market,SaaS,150,25,28,2026-04-08,,,,0,MQL
L02058,2025-04-29,Partner,Campaign 4,Mid-Market,SaaS,150,94,21,2025-05-03,2025-05-14,2025-06-13,,30300,Opportunity
L02059,2025-03-04,Paid Social,Campaign 0,SMB,SaaS,150,28,21,2025-03-14,,,,0,MQL
L02060,2025-12-11,Paid Search,Campaign 1,Mid-Market,SaaS,150,38,16,2025-12-15,,,,0,MQL
L02061,2025-11-20,Organic Search,Campaign 2,Mid-Market,SaaS,150,43,15,2025-11-29,,,,0,MQL
L02062,2025-04-05,Paid Social,Campaign 0,Enterprise,SaaS,150,39,32,2025-04-09,,,,0,MQL
L02063,2025-12-06,Partner,Campaign 4,Enterprise,SaaS,150,28,22,,,,,0,Lead
L02064,2026-03-13,Paid Search,Campaign 1,SMB,SaaS,150,41,28,2026-03-14,,,,0,MQL
L02065,2025-01-09,Paid Social,Campaign 0,Enterprise,SaaS,150,71,46,2025-01-11,,,,0,MQL
L02066,2025-10-31,Email Nurture,Campaign 5,Mid-Market,SaaS,150,24,34,2025-11-10,,,,0,MQL
L02067,2026-04-07,Organic Search,Campaign 2,Mid-Market,SaaS,150,95,15,,,,,0,Lead
L02068,2025-01-16,Paid Social,Campaign 0,SMB,SaaS,150,29,39,,,,,0,Lead
L02069,2026-03-13,Webinar,Campaign 3,Enterprise,SaaS,150,84,34,2026-03-18,,,,0,MQL
L02070,2025-05-16,Paid Social,Campaign 0,SMB,SaaS,150,95,21,,,,,0,Lead
L02071,2026-06-07,Email Nurture,Campaign 5,Mid-Market,SaaS,150,93,33,,,,,0,Lead
L02072,2025-08-11,Paid Search,Campaign 1,Mid-Market,SaaS,150,30,20,2025-08-21,2025-08-27,2025-09-23,,13300,Opportunity
L02073,2025-03-21,Organic Search,Campaign 2,SMB,SaaS,150,66,22,2025-03-22,,,,0,MQL
L02074,2026-01-18,Paid Search,Campaign 1,Mid-Market,SaaS,150,78,18,2026-01-26,,,,0,MQL
L02075,2026-04-17,Paid Social,Campaign 0,Enterprise,SaaS,150,49,32,,,,,0,Lead
L02076,2025-09-11,Organic Search,Campaign 2,SMB,SaaS,150,32,13,,,,,0,Lead
L02077,2026-03-23,Paid Social,Campaign 0,SMB,SaaS,150,51,34,,,,,0,Lead
L02078,2026-04-03,Organic Search,Campaign 2,Enterprise,SaaS,150,94,9,,,,,0,Lead
L02079,2026-04-09,Paid Social,Campaign 0,Enterprise,SaaS,150,23,32,,,,,0,Lead
L02080,2026-04-15,Webinar,Campaign 3,Mid-Market,SaaS,150,87,32,2026-04-25,,,,0,MQL
L02081,2025-09-04,Paid Search,Campaign 1,Mid-Market,SaaS,150,30,17,2025-09-14,2025-09-20,2025-10-06,2025-10-31,10600,Customer
L02082,2025-01-15,Webinar,Campaign 3,SMB,SaaS,150,58,26,2025-01-25,,,,0,MQL
L02083,2025-08-26,Paid Social,Campaign 0,Mid-Market,SaaS,150,69,60,,,,,0,Lead
L02084,2025-02-24,Email Nurture,Campaign 5,Mid-Market,SaaS,150,86,37,,,,,0,Lead
L02085,2026-04-03,Webinar,Campaign 3,Mid-Market,SaaS,150,80,32,2026-04-06,,,,0,MQL
L02086,2025-10-18,Organic Search,Campaign 2,Enterprise,SaaS,150,57,19,2025-10-28,,,,0,MQL
L02087,2026-04-05,Paid Social,Campaign 0,SMB,SaaS,150,57,38,,,,,0,Lead
L02088,2026-04-11,Paid Search,Campaign 1,SMB,SaaS,150,68,18,2026-04-19,2026-04-22,,,0,SQL
L02089,2025-11-20,Email Nurture,Campaign 5,Mid-Market,SaaS,150,32,26,2025-11-24,2025-11-27,2025-12-24,,15800,Opportunity
L02090,2025-01-16,Paid Social,Campaign 0,Mid-Market,SaaS,150,62,32,,,,,0,Lead
L02091,2026-05-10,Paid Social,Campaign 0,Enterprise,SaaS,150,76,21,,,,,0,Lead
L02092,2026-02-21,Webinar,Campaign 3,Enterprise,SaaS,150,94,25,2026-02-25,,,,0,MQL
L02093,2026-01-15,Paid Social,Campaign 0,Mid-Market,SaaS,150,81,60,2026-01-19,,,,0,MQL
L02094,2025-03-18,Paid Search,Campaign 1,Mid-Market,SaaS,150,80,29,,,,,0,Lead
L02095,2025-02-14,Organic Search,Campaign 2,Mid-Market,SaaS,150,34,24,,,,,0,Lead
L02096,2026-06-11,Paid Social,Campaign 0,SMB,SaaS,150,33,43,2026-06-17,,,,0,MQL
L02097,2025-02-17,Webinar,Campaign 3,Mid-Market,SaaS,150,43,21,2025-02-18,,,,0,MQL
L02098,2026-01-03,Paid Social,Campaign 0,SMB,SaaS,150,43,44,2026-01-04,,,,0,MQL
L02099,2025-06-05,Paid Search,Campaign 1,Mid-Market,SaaS,150,60,13,,,,,0,Lead
L02100,2025-02-18,Partner,Campaign 4,Mid-Market,SaaS,150,44,14,2025-02-26,2025-03-14,2025-03-22,,10600,Opportunity
L02101,2025-09-18,Organic Search,Campaign 2,SMB,SaaS,150,28,10,2025-09-25,2025-10-10,,,0,SQL
L02102,2025-04-23,Paid Search,Campaign 1,Enterprise,SaaS,150,66,27,2025-04-25,,,,0,MQL
L02103,2026-05-21,Organic Search,Campaign 2,SMB,SaaS,150,24,13,,,,,0,Lead
L02104,2025-05-13,Webinar,Campaign 3,Enterprise,SaaS,150,38,30,2025-05-23,2025-06-04,,,0,SQL
L02105,2025-09-01,Email Nurture,Campaign 5,Enterprise,SaaS,150,91,35,,,,,0,Lead
L02106,2025-04-25,Organic Search,Campaign 2,Enterprise,SaaS,150,73,23,2025-04-26,,,,0,MQL
L02107,2025-12-27,Organic Search,Campaign 2,Mid-Market,SaaS,150,24,13,2026-01-05,2026-01-18,,,0,SQL
L02108,2026-01-07,Paid Social,Campaign 0,Enterprise,SaaS,150,53,29,2026-01-16,,,,0,MQL
L02109,2026-01-09,Organic Search,Campaign 2,Mid-Market,SaaS,150,49,10,2026-01-14,,,,0,MQL
L02110,2025-10-26,Paid Social,Campaign 0,SMB,SaaS,150,26,38,,,,,0,Lead
L02111,2026-03-14,Organic Search,Campaign 2,SMB,SaaS,150,86,9,2026-03-16,,,,0,MQL
L02112,2025-01-11,Partner,Campaign 4,SMB,SaaS,150,93,24,2025-01-12,,,,0,MQL
L02113,2025-01-05,Paid Social,Campaign 0,Mid-Market,SaaS,150,46,46,,,,,0,Lead
L02114,2025-08-19,Organic Search,Campaign 2,Mid-Market,SaaS,150,22,16,2025-08-23,,,,0,MQL
L02115,2025-02-16,Email Nurture,Campaign 5,Enterprise,SaaS,150,51,36,,,,,0,Lead
L02116,2025-10-03,Partner,Campaign 4,Enterprise,SaaS,150,56,24,2025-10-05,2025-10-13,2025-10-21,,10800,Opportunity
L02117,2025-06-27,Organic Search,Campaign 2,Enterprise,SaaS,150,90,13,,,,,0,Lead
L02118,2025-04-30,Paid Social,Campaign 0,SMB,SaaS,150,93,40,,,,,0,Lead
L02119,2025-03-26,Paid Social,Campaign 0,Enterprise,SaaS,150,58,52,2025-04-02,,,,0,MQL
L02120,2026-04-25,Paid Search,Campaign 1,SMB,SaaS,150,56,29,,,,,0,Lead
L02121,2025-10-06,Organic Search,Campaign 2,SMB,SaaS,150,74,20,,,,,0,Lead
L02122,2026-05-23,Organic Search,Campaign 2,Mid-Market,SaaS,150,49,24,2026-05-26,,,,0,MQL
L02123,2025-10-24,Paid Social,Campaign 0,Mid-Market,SaaS,150,73,28,2025-11-01,,,,0,MQL
L02124,2026-04-05,Paid Social,Campaign 0,Enterprise,SaaS,150,73,58,,,,,0,Lead
L02125,2026-02-18,Paid Search,Campaign 1,Mid-Market,SaaS,150,69,28,,,,,0,Lead
L02126,2025-09-10,Paid Social,Campaign 0,SMB,SaaS,150,96,24,2025-09-11,,,,0,MQL
L02127,2025-10-05,Paid Search,Campaign 1,SMB,SaaS,150,74,29,2025-10-14,2025-10-28,2025-11-25,2026-01-14,76900,Customer
L02128,2025-03-01,Email Nurture,Campaign 5,SMB,SaaS,150,96,34,2025-03-08,,,,0,MQL
L02129,2026-05-25,Partner,Campaign 4,Mid-Market,SaaS,150,31,22,2026-05-26,,,,0,MQL
L02130,2025-12-06,Partner,Campaign 4,SMB,SaaS,150,74,16,2025-12-13,2025-12-29,2026-01-03,2026-02-07,25600,Customer
L02131,2025-04-15,Paid Search,Campaign 1,Mid-Market,SaaS,150,68,20,2025-04-21,,,,0,MQL
L02132,2025-09-26,Email Nurture,Campaign 5,Enterprise,SaaS,150,83,15,,,,,0,Lead
L02133,2025-06-17,Paid Search,Campaign 1,Enterprise,SaaS,150,46,28,2025-06-25,2025-06-29,2025-07-04,,21000,Opportunity
L02134,2025-07-02,Webinar,Campaign 3,Mid-Market,SaaS,150,75,31,2025-07-06,,,,0,MQL
L02135,2025-10-16,Organic Search,Campaign 2,SMB,SaaS,150,61,16,,,,,0,Lead
L02136,2026-05-14,Organic Search,Campaign 2,Mid-Market,SaaS,150,43,21,2026-05-21,2026-05-26,,,0,SQL
L02137,2025-01-24,Webinar,Campaign 3,Enterprise,SaaS,150,42,37,,,,,0,Lead
L02138,2025-03-28,Paid Social,Campaign 0,SMB,SaaS,150,67,41,2025-04-07,,,,0,MQL
L02139,2025-10-19,Paid Search,Campaign 1,Enterprise,SaaS,150,94,25,2025-10-29,,,,0,MQL
L02140,2026-03-18,Email Nurture,Campaign 5,Mid-Market,SaaS,150,68,15,,,,,0,Lead
L02141,2025-02-21,Webinar,Campaign 3,Enterprise,SaaS,150,65,38,2025-03-02,,,,0,MQL
L02142,2026-01-19,Email Nurture,Campaign 5,SMB,SaaS,150,77,13,2026-01-20,2026-01-25,,,0,SQL
L02143,2026-03-22,Webinar,Campaign 3,Mid-Market,SaaS,150,83,28,,,,,0,Lead
L02144,2025-07-10,Organic Search,Campaign 2,Enterprise,SaaS,150,84,12,2025-07-12,,,,0,MQL
L02145,2025-12-25,Paid Search,Campaign 1,Enterprise,SaaS,150,36,24,2025-12-30,,,,0,MQL
L02146,2025-02-23,Organic Search,Campaign 2,Enterprise,SaaS,150,68,25,2025-03-04,,,,0,MQL
L02147,2026-05-10,Webinar,Campaign 3,SMB,SaaS,150,92,31,2026-05-15,,,,0,MQL
L02148,2026-02-05,Paid Search,Campaign 1,Mid-Market,SaaS,150,93,14,,,,,0,Lead
L02149,2025-12-05,Organic Search,Campaign 2,SMB,SaaS,150,21,19,,,,,0,Lead
L02150,2025-11-30,Organic Search,Campaign 2,Mid-Market,SaaS,150,58,22,2025-12-05,,,,0,MQL
L02151,2025-10-24,Paid Social,Campaign 0,Enterprise,SaaS,150,62,57,2025-10-27,,,,0,MQL
L02152,2025-10-30,Organic Search,Campaign 2,SMB,SaaS,150,36,16,2025-11-04,2025-11-05,,,0,SQL
L02153,2025-11-02,Paid Social,Campaign 0,Enterprise,SaaS,150,55,44,,,,,0,Lead
L02154,2025-04-16,Paid Social,Campaign 0,Mid-Market,SaaS,150,39,25,,,,,0,Lead
L02155,2025-07-01,Paid Social,Campaign 0,Enterprise,SaaS,150,92,49,,,,,0,Lead
L02156,2025-05-14,Paid Search,Campaign 1,Mid-Market,SaaS,150,67,20,,,,,0,Lead
L02157,2026-03-18,Email Nurture,Campaign 5,SMB,SaaS,150,96,34,2026-03-20,,,,0,MQL
L02158,2025-07-31,Paid Search,Campaign 1,Mid-Market,SaaS,150,53,15,,,,,0,Lead
L02159,2025-04-19,Partner,Campaign 4,Enterprise,SaaS,150,82,14,,,,,0,Lead
L02160,2025-11-16,Paid Search,Campaign 1,SMB,SaaS,150,39,25,2025-11-20,,,,0,MQL
L02161,2026-04-09,Organic Search,Campaign 2,Mid-Market,SaaS,150,57,15,2026-04-18,2026-05-03,2026-05-18,,10200,Opportunity
L02162,2025-09-05,Organic Search,Campaign 2,Mid-Market,SaaS,150,41,14,,,,,0,Lead
L02163,2025-12-15,Organic Search,Campaign 2,Enterprise,SaaS,150,76,17,2025-12-24,2026-01-01,2026-01-12,,52200,Opportunity
L02164,2025-03-18,Email Nurture,Campaign 5,Mid-Market,SaaS,150,62,29,2025-03-21,,,,0,MQL
L02165,2025-10-02,Paid Social,Campaign 0,Mid-Market,SaaS,150,97,30,2025-10-08,2025-10-16,,,0,SQL
L02166,2025-04-26,Email Nurture,Campaign 5,SMB,SaaS,150,56,34,2025-05-05,,,,0,MQL
L02167,2025-09-14,Paid Social,Campaign 0,SMB,SaaS,150,71,44,2025-09-20,,,,0,MQL
L02168,2025-06-11,Paid Social,Campaign 0,SMB,SaaS,150,60,53,,,,,0,Lead
L02169,2025-09-26,Paid Social,Campaign 0,Mid-Market,SaaS,150,32,42,2025-10-04,,,,0,MQL
L02170,2026-03-04,Webinar,Campaign 3,Enterprise,SaaS,150,70,22,2026-03-09,2026-03-18,2026-04-01,2026-05-09,11100,Customer
L02171,2026-05-26,Organic Search,Campaign 2,Mid-Market,SaaS,150,57,24,2026-05-28,,,,0,MQL
L02172,2026-01-03,Partner,Campaign 4,Mid-Market,SaaS,150,96,14,2026-01-09,,,,0,MQL
L02173,2025-01-18,Partner,Campaign 4,Enterprise,SaaS,150,22,20,2025-01-20,2025-01-26,2025-01-31,,69700,Opportunity
L02174,2026-05-05,Paid Social,Campaign 0,Enterprise,SaaS,150,82,41,,,,,0,Lead
L02175,2025-06-30,Email Nurture,Campaign 5,Mid-Market,SaaS,150,26,29,,,,,0,Lead
L02176,2025-09-16,Paid Search,Campaign 1,SMB,SaaS,150,88,29,2025-09-26,,,,0,MQL
L02177,2025-11-05,Paid Search,Campaign 1,Mid-Market,SaaS,150,76,20,2025-11-14,,,,0,MQL
L02178,2025-12-18,Paid Social,Campaign 0,Mid-Market,SaaS,150,51,31,,,,,0,Lead
L02179,2025-04-10,Webinar,Campaign 3,SMB,SaaS,150,95,41,,,,,0,Lead
L02180,2025-12-29,Organic Search,Campaign 2,SMB,SaaS,150,33,23,,,,,0,Lead
L02181,2026-03-13,Organic Search,Campaign 2,Enterprise,SaaS,150,31,24,2026-03-21,2026-03-24,2026-03-30,,9300,Opportunity
L02182,2026-03-31,Paid Social,Campaign 0,SMB,SaaS,150,81,48,,,,,0,Lead
L02183,2025-06-03,Webinar,Campaign 3,SMB,SaaS,150,85,31,,,,,0,Lead
L02184,2026-04-19,Webinar,Campaign 3,Mid-Market,SaaS,150,52,14,2026-04-25,,,,0,MQL
L02185,2025-09-28,Webinar,Campaign 3,SMB,SaaS,150,86,21,,,,,0,Lead
L02186,2026-04-28,Webinar,Campaign 3,Enterprise,SaaS,150,27,17,,,,,0,Lead
L02187,2026-03-23,Partner,Campaign 4,SMB,SaaS,150,76,23,2026-03-29,,,,0,MQL
L02188,2025-11-30,Webinar,Campaign 3,Mid-Market,SaaS,150,53,40,2025-12-05,2025-12-14,,,0,SQL
L02189,2025-09-24,Email Nurture,Campaign 5,Enterprise,SaaS,150,54,14,,,,,0,Lead
L02190,2026-04-22,Partner,Campaign 4,SMB,SaaS,150,81,11,,,,,0,Lead
L02191,2025-08-20,Paid Social,Campaign 0,SMB,SaaS,150,81,56,2025-08-24,,,,0,MQL
L02192,2025-07-11,Paid Search,Campaign 1,Enterprise,SaaS,150,56,13,,,,,0,Lead
L02193,2025-06-17,Organic Search,Campaign 2,SMB,SaaS,150,63,18,2025-06-20,2025-07-02,2025-07-08,,27100,Opportunity
L02194,2025-09-10,Email Nurture,Campaign 5,Enterprise,SaaS,150,64,36,,,,,0,Lead
L02195,2026-01-20,Paid Search,Campaign 1,Mid-Market,SaaS,150,62,27,2026-01-28,,,,0,MQL
L02196,2026-01-10,Paid Social,Campaign 0,Mid-Market,SaaS,150,69,57,,,,,0,Lead
L02197,2025-12-04,Organic Search,Campaign 2,Mid-Market,SaaS,150,76,22,,,,,0,Lead
L02198,2026-03-15,Paid Social,Campaign 0,SMB,SaaS,150,82,22,2026-03-24,,,,0,MQL
L02199,2026-05-05,Organic Search,Campaign 2,Enterprise,SaaS,150,73,12,,,,,0,Lead
L02200,2025-03-24,Organic Search,Campaign 2,Enterprise,SaaS,150,37,25,2025-03-25,2025-04-10,2025-04-26,,35400,Opportunity
L02201,2026-06-02,Organic Search,Campaign 2,Mid-Market,SaaS,150,54,26,,,,,0,Lead
L02202,2025-03-03,Paid Search,Campaign 1,SMB,SaaS,150,52,20,2025-03-12,,,,0,MQL
L02203,2026-05-27,Partner,Campaign 4,SMB,SaaS,150,78,15,,,,,0,Lead
L02204,2026-01-10,Paid Social,Campaign 0,SMB,SaaS,150,69,56,2026-01-11,2026-01-25,2026-02-05,2026-03-13,56100,Customer
L02205,2026-01-22,Paid Social,Campaign 0,Mid-Market,SaaS,150,91,31,2026-01-24,2026-02-02,2026-02-13,,29900,Opportunity
L02206,2026-06-17,Email Nurture,Campaign 5,SMB,SaaS,150,38,16,2026-06-20,2026-07-02,,,0,SQL
L02207,2025-08-19,Paid Social,Campaign 0,SMB,SaaS,150,64,40,,,,,0,Lead
L02208,2025-05-29,Paid Social,Campaign 0,Enterprise,SaaS,150,58,54,,,,,0,Lead
L02209,2025-09-10,Paid Search,Campaign 1,SMB,SaaS,150,79,20,2025-09-15,2025-09-18,2025-10-16,,35400,Opportunity
L02210,2025-06-27,Organic Search,Campaign 2,Enterprise,SaaS,150,93,16,,,,,0,Lead
L02211,2025-07-15,Email Nurture,Campaign 5,SMB,SaaS,150,42,28,2025-07-19,2025-07-24,,,0,SQL
L02212,2025-12-17,Paid Social,Campaign 0,SMB,SaaS,150,61,56,2025-12-21,,,,0,MQL
L02213,2025-05-28,Organic Search,Campaign 2,Enterprise,SaaS,150,94,19,2025-05-31,,,,0,MQL
L02214,2025-03-18,Paid Search,Campaign 1,Mid-Market,SaaS,150,28,27,,,,,0,Lead
L02215,2025-04-04,Partner,Campaign 4,Enterprise,SaaS,150,21,23,2025-04-11,2025-04-12,2025-04-20,2025-05-12,29000,Customer
L02216,2025-01-10,Paid Search,Campaign 1,Mid-Market,SaaS,150,85,19,2025-01-18,,,,0,MQL
L02217,2026-03-15,Paid Social,Campaign 0,SMB,SaaS,150,48,36,,,,,0,Lead
L02218,2025-09-25,Paid Social,Campaign 0,SMB,SaaS,150,35,24,,,,,0,Lead
L02219,2025-10-30,Paid Social,Campaign 0,SMB,SaaS,150,20,29,,,,,0,Lead
L02220,2025-04-04,Partner,Campaign 4,Mid-Market,SaaS,150,71,15,2025-04-13,,,,0,MQL
L02221,2025-10-09,Paid Search,Campaign 1,Enterprise,SaaS,150,63,28,2025-10-15,,,,0,MQL
L02222,2026-03-11,Organic Search,Campaign 2,Enterprise,SaaS,150,31,12,2026-03-15,2026-03-29,2026-04-08,,34500,Opportunity
L02223,2026-03-30,Organic Search,Campaign 2,Enterprise,SaaS,150,54,12,,,,,0,Lead
L02224,2026-04-22,Organic Search,Campaign 2,Enterprise,SaaS,150,44,24,,,,,0,Lead
L02225,2025-12-20,Paid Social,Campaign 0,Enterprise,SaaS,150,70,48,,,,,0,Lead
L02226,2026-03-30,Email Nurture,Campaign 5,Enterprise,SaaS,150,47,25,,,,,0,Lead
L02227,2025-05-21,Email Nurture,Campaign 5,Mid-Market,SaaS,150,49,27,2025-05-25,,,,0,MQL
L02228,2026-03-21,Partner,Campaign 4,Mid-Market,SaaS,150,65,11,2026-03-31,,,,0,MQL
L02229,2025-10-01,Paid Social,Campaign 0,Enterprise,SaaS,150,60,31,2025-10-11,,,,0,MQL
L02230,2025-01-01,Organic Search,Campaign 2,SMB,SaaS,150,26,21,,,,,0,Lead
L02231,2025-12-03,Organic Search,Campaign 2,SMB,SaaS,150,96,13,,,,,0,Lead
L02232,2025-06-02,Webinar,Campaign 3,Mid-Market,SaaS,150,73,36,,,,,0,Lead
L02233,2025-09-10,Paid Social,Campaign 0,SMB,SaaS,150,75,59,2025-09-12,,,,0,MQL
L02234,2025-08-19,Organic Search,Campaign 2,Enterprise,SaaS,150,75,27,,,,,0,Lead
L02235,2026-01-10,Paid Social,Campaign 0,SMB,SaaS,150,43,43,2026-01-14,,,,0,MQL
L02236,2025-10-21,Paid Social,Campaign 0,Enterprise,SaaS,150,30,41,,,,,0,Lead
L02237,2026-04-01,Paid Social,Campaign 0,Enterprise,SaaS,150,60,43,,,,,0,Lead
L02238,2026-07-01,Organic Search,Campaign 2,Mid-Market,SaaS,150,42,24,,,,,0,Lead
L02239,2025-04-18,Paid Social,Campaign 0,Mid-Market,SaaS,150,23,40,,,,,0,Lead
L02240,2025-07-08,Paid Social,Campaign 0,Mid-Market,SaaS,150,92,50,2025-07-13,2025-07-23,,,0,SQL
L02241,2025-06-09,Webinar,Campaign 3,SMB,SaaS,150,22,36,2025-06-19,2025-06-29,,,0,SQL
L02242,2025-08-06,Paid Search,Campaign 1,SMB,SaaS,150,46,21,,,,,0,Lead
L02243,2025-06-26,Paid Social,Campaign 0,SMB,SaaS,150,58,25,,,,,0,Lead
L02244,2025-04-26,Partner,Campaign 4,Enterprise,SaaS,150,97,19,2025-05-01,2025-05-16,,,0,SQL
L02245,2025-03-19,Paid Search,Campaign 1,Mid-Market,SaaS,150,30,30,,,,,0,Lead
L02246,2025-04-24,Paid Social,Campaign 0,Enterprise,SaaS,150,38,54,2025-04-29,,,,0,MQL
L02247,2025-11-22,Organic Search,Campaign 2,Mid-Market,SaaS,150,23,24,2025-11-28,2025-12-05,,,0,SQL
L02248,2025-02-08,Paid Social,Campaign 0,Mid-Market,SaaS,150,71,46,,,,,0,Lead
L02249,2026-04-11,Paid Search,Campaign 1,Mid-Market,SaaS,150,81,17,2026-04-12,,,,0,MQL
L02250,2025-10-06,Organic Search,Campaign 2,Enterprise,SaaS,150,44,17,2025-10-12,,,,0,MQL
L02251,2026-02-03,Paid Social,Campaign 0,Mid-Market,SaaS,150,37,52,,,,,0,Lead
L02252,2025-01-16,Paid Search,Campaign 1,Mid-Market,SaaS,150,92,10,,,,,0,Lead
L02253,2026-03-01,Paid Social,Campaign 0,Enterprise,SaaS,150,90,40,,,,,0,Lead
L02254,2025-12-11,Webinar,Campaign 3,SMB,SaaS,150,57,18,2025-12-20,,,,0,MQL
L02255,2025-07-06,Organic Search,Campaign 2,SMB,SaaS,150,23,23,2025-07-15,2025-07-28,,,0,SQL
L02256,2025-01-06,Paid Search,Campaign 1,Enterprise,SaaS,150,53,20,2025-01-10,2025-01-18,2025-01-24,,66500,Opportunity
L02257,2025-02-23,Paid Search,Campaign 1,Enterprise,SaaS,150,29,23,,,,,0,Lead
L02258,2025-11-03,Paid Search,Campaign 1,Enterprise,SaaS,150,74,20,,,,,0,Lead
L02259,2026-05-08,Paid Social,Campaign 0,Enterprise,SaaS,150,77,49,2026-05-16,2026-05-19,2026-06-18,,24900,Opportunity
L02260,2025-07-19,Paid Search,Campaign 1,SMB,SaaS,150,62,21,2025-07-28,2025-08-12,,,0,SQL
L02261,2026-05-24,Paid Social,Campaign 0,Enterprise,SaaS,150,51,22,,,,,0,Lead
L02262,2026-05-09,Organic Search,Campaign 2,Mid-Market,SaaS,150,78,14,,,,,0,Lead
L02263,2026-05-07,Paid Social,Campaign 0,Mid-Market,SaaS,150,43,47,,,,,0,Lead
L02264,2025-08-06,Paid Search,Campaign 1,Mid-Market,SaaS,150,88,26,2025-08-08,,,,0,MQL
L02265,2026-01-01,Paid Social,Campaign 0,SMB,SaaS,150,58,44,,,,,0,Lead
L02266,2025-04-07,Paid Search,Campaign 1,Mid-Market,SaaS,150,94,19,2025-04-11,,,,0,MQL
L02267,2026-02-09,Partner,Campaign 4,SMB,SaaS,150,66,9,,,,,0,Lead
L02268,2025-05-13,Paid Social,Campaign 0,SMB,SaaS,150,22,45,,,,,0,Lead
L02269,2026-05-13,Paid Search,Campaign 1,Mid-Market,SaaS,150,52,21,2026-05-22,2026-06-04,,,0,SQL
L02270,2026-02-25,Paid Search,Campaign 1,Mid-Market,SaaS,150,74,14,2026-03-07,2026-03-12,2026-03-16,,20200,Opportunity
L02271,2025-02-16,Paid Social,Campaign 0,Mid-Market,SaaS,150,41,34,,,,,0,Lead
L02272,2025-03-23,Paid Social,Campaign 0,SMB,SaaS,150,46,23,,,,,0,Lead
L02273,2025-03-02,Email Nurture,Campaign 5,Mid-Market,SaaS,150,84,16,2025-03-11,2025-03-14,,,0,SQL
L02274,2025-11-05,Organic Search,Campaign 2,Mid-Market,SaaS,150,46,15,2025-11-06,,,,0,MQL
L02275,2026-04-08,Partner,Campaign 4,SMB,SaaS,150,92,16,2026-04-11,2026-04-21,2026-04-28,2026-06-17,71700,Customer
L02276,2026-05-15,Paid Social,Campaign 0,SMB,SaaS,150,58,33,2026-05-24,,,,0,MQL
L02277,2026-06-07,Webinar,Campaign 3,SMB,SaaS,150,22,21,,,,,0,Lead
L02278,2026-02-20,Paid Social,Campaign 0,SMB,SaaS,150,92,21,,,,,0,Lead
L02279,2025-02-23,Partner,Campaign 4,Enterprise,SaaS,150,84,15,2025-02-26,,,,0,MQL
L02280,2025-08-08,Email Nurture,Campaign 5,SMB,SaaS,150,81,34,2025-08-11,,,,0,MQL
L02281,2025-01-07,Paid Social,Campaign 0,SMB,SaaS,150,28,38,2025-01-09,,,,0,MQL
L02282,2025-07-14,Partner,Campaign 4,Enterprise,SaaS,150,32,19,2025-07-20,,,,0,MQL
L02283,2025-05-23,Email Nurture,Campaign 5,SMB,SaaS,150,64,25,2025-05-24,,,,0,MQL
L02284,2025-02-15,Paid Social,Campaign 0,Mid-Market,SaaS,150,75,33,,,,,0,Lead
L02285,2025-11-24,Email Nurture,Campaign 5,SMB,SaaS,150,48,25,,,,,0,Lead
L02286,2025-04-03,Paid Social,Campaign 0,SMB,SaaS,150,24,26,2025-04-10,2025-04-16,,,0,SQL
L02287,2025-05-10,Paid Social,Campaign 0,Mid-Market,SaaS,150,27,31,,,,,0,Lead
L02288,2025-11-25,Paid Search,Campaign 1,Enterprise,SaaS,150,56,10,2025-12-05,,,,0,MQL
L02289,2026-05-27,Webinar,Campaign 3,Enterprise,SaaS,150,90,28,,,,,0,Lead
L02290,2025-05-15,Paid Search,Campaign 1,SMB,SaaS,150,93,18,,,,,0,Lead
L02291,2026-06-30,Partner,Campaign 4,Mid-Market,SaaS,150,54,8,,,,,0,Lead
L02292,2025-03-04,Paid Social,Campaign 0,Enterprise,SaaS,150,47,25,,,,,0,Lead
L02293,2025-07-25,Webinar,Campaign 3,Enterprise,SaaS,150,65,18,2025-07-29,,,,0,MQL
L02294,2025-03-30,Organic Search,Campaign 2,SMB,SaaS,150,26,19,2025-04-04,,,,0,MQL
L02295,2026-01-01,Email Nurture,Campaign 5,SMB,SaaS,150,22,17,2026-01-03,,,,0,MQL
L02296,2026-03-26,Organic Search,Campaign 2,Enterprise,SaaS,150,27,16,2026-04-01,2026-04-13,,,0,SQL
L02297,2025-05-24,Paid Social,Campaign 0,Mid-Market,SaaS,150,69,24,,,,,0,Lead
L02298,2026-05-28,Partner,Campaign 4,SMB,SaaS,150,58,17,,,,,0,Lead
L02299,2025-01-18,Partner,Campaign 4,SMB,SaaS,150,41,11,2025-01-28,,,,0,MQL
L02300,2025-11-13,Paid Search,Campaign 1,Mid-Market,SaaS,150,66,14,2025-11-15,2025-11-26,2025-12-23,,13500,Opportunity
L02301,2026-06-14,Webinar,Campaign 3,Mid-Market,SaaS,150,83,23,2026-06-24,,,,0,MQL
